id; subtype; type; rarity; carry_limit; carry_limit_twisted; sort_order; flags; icon_id; icon_color; sell_price; buy_price; name; description
2246; 0; 4; 11; 99; 99; 7314; 0; 72; 15; 10000; 100000; Critical/Physique Jewel 4; A decoration that enhances the Critical Boost and Constitution skills.
2247; 0; 4; 11; 99; 99; 7312; 0; 72; 15; 10000; 100000; Tenderizer/Physique Jewel 4; A decoration that enhances the Weakness Exploit and Constitution skills.
2248; 0; 4; 11; 99; 99; 7315; 0; 72; 0; 10000; 100000; Handicraft/Physique Jewel 4; A decoration that enhances the Handicraft and Constitution skills.
2249; 0; 4; 11; 99; 99; 7316; 0; 72; 12; 10000; 100000; Release/Physique Jewel 4; A decoration that enhances the Free Element/Ammo Up and Constitution skills.
2250; 0; 4; 10; 99; 99; 7349; 0; 72; 10; 8000; 80000; Footing/Evasion Jewel 4; A decoration that enhances the Tremor Resistance and Evade Window skills.
2251; 0; 4; 10; 99; 99; 7356; 0; 72; 24; 8000; 80000; Charger/Evasion Jewel 4; A decoration that enhances the Focus and Evade Window skills.
2252; 0; 4; 10; 99; 99; 7357; 0; 72; 24; 8000; 80000; Enhancer/Evasion Jewel 4; A decoration that enhances the Power Prolonger and Evade Window skills.
2253; 0; 4; 10; 99; 99; 7358; 0; 72; 10; 8000; 80000; Destroyer/Evasion Jewel 4; A decoration that enhances the Partbreaker and Evade Window skills.
2254; 0; 4; 10; 99; 99; 7359; 0; 72; 4; 8000; 80000; KO/Evasion Jewel 4; A decoration that enhances the Slugger and Evade Window skills.
2255; 0; 4; 10; 99; 99; 7366; 0; 72; 1; 8000; 80000; Potential/Evasion Jewel 4; A decoration that enhances the Heroics and Evade Window skills.
2256; 0; 4; 10; 99; 99; 7348; 0; 72; 0; 8000; 80000; Wind Resist/Evasion Jewel 4; A decoration that enhances the Windproof and Evade Window skills.
2257; 0; 4; 10; 99; 99; 7352; 0; 72; 15; 8000; 80000; Draw/Evasion Jewel 4; A decoration that enhances the Critical Draw and Evade Window skills.
2258; 0; 4; 10; 99; 99; 7363; 0; 72; 1; 8000; 80000; Throttle/Evasion Jewel 4; A decoration that enhances the Latent Power and Evade Window skills.
2259; 0; 4; 10; 99; 99; 7364; 0; 72; 1; 8000; 80000; Challenger/Evasion Jewel 4; A decoration that enhances the Agitator and Evade Window skills.
2260; 0; 4; 10; 99; 99; 7365; 0; 72; 1; 8000; 80000; Flawless/Evasion Jewel 4; A decoration that enhances the Peak Performance and Evade Window skills.
2261; 0; 4; 10; 99; 99; 7367; 0; 72; 14; 8000; 80000; Furor/Evasion Jewel 4; A decoration that enhances the Resentment and Evade Window skills.
2262; 0; 4; 10; 99; 99; 7368; 0; 72; 1; 8000; 80000; Mighty/Evasion Jewel 4; A decoration that enhances the Maximum Might and Evade Window skills.
2263; 0; 4; 10; 99; 99; 7350; 0; 72; 10; 8000; 80000; Brace/Evasion Jewel 4; A decoration that enhances the Flinch Free and Evade Window skills.
2264; 0; 4; 11; 99; 99; 7371; 0; 72; 5; 10000; 100000; Phoenix/Evasion Jewel 4; A decoration that enhances the Coalescence and Evade Window skills.
2265; 0; 4; 11; 99; 99; 7347; 0; 72; 0; 10000; 100000; Earplug/Evasion Jewel 4; A decoration that enhances the Earplugs and Evade Window skills.
2266; 0; 4; 11; 99; 99; 7353; 0; 72; 15; 10000; 100000; Critical/Evasion Jewel 4; A decoration that enhances the Critical Boost and Evade Window skills.
2267; 0; 4; 11; 99; 99; 7351; 0; 72; 15; 10000; 100000; Tenderizer/Evasion Jewel 4; A decoration that enhances the Weakness Exploit and Evade Window skills.
2268; 0; 4; 11; 99; 99; 7354; 0; 72; 0; 10000; 100000; Handicraft/Evasion Jewel 4; A decoration that enhances the Handicraft and Evade Window skills.
2269; 0; 4; 11; 99; 99; 7355; 0; 72; 12; 10000; 100000; Release/Evasion Jewel 4; A decoration that enhances the Free Element/Ammo Up and Evade Window skills.
2270; 0; 4; 8; 99; 99; 0; 8192; 66; 24; 2000; 20000; Survival Jewel 1; A decoration that enhances the Survival Expert skill.
2271; 0; 4; 8; 99; 99; 0; 8192; 66; 24; 2000; 20000; Unavailable; A decoration that enhances the Aquatic/Polar Mobility skill.
2272; 0; 4; 8; 99; 99; 7157; 0; 67; 0; 0; 0; Warming Jewel 2; A decoration that enhances the Coldproof skill.
2273; 0; 4; 10; 99; 99; 7168; 0; 68; 7; 8000; 80000; Diversion Jewel 3; A decoration that enhances the Provoker skill.
2274; 0; 4; 10; 99; 99; 7169; 0; 68; 3; 8000; 80000; Acrobat Jewel 3; A decoration that enhances the Safe Landing skill.
2275; 0; 4; 10; 99; 99; 7170; 0; 68; 1; 8000; 80000; Shaver Jewel 3; A decoration that enhances the Clutch Claw Boost skill.
2276; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2277; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2278; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2279; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2280; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2281; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2282; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2283; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2284; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2285; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2286; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2287; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2288; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2289; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2290; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2291; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2292; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2293; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2294; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2295; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2296; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2297; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2298; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2299; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2300; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2301; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2302; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2303; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2304; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2305; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2306; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2307; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2308; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2309; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2310; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2311; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2312; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2313; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2314; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2315; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2316; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2317; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
2318; 0; 5; 3; 99; 99; 5800; 8192; 84; 6; 900; 9000; Bamboo Screen (Small); Fantastic at blocking the sunlight while letting the breeze in.
2319; 0; 5; 3; 99; 99; 5801; 8192; 84; 6; 900; 9000; Bamboo Screen (Large); Fantastic at blocking the sunlight while letting the breeze in.
2320; 0; 5; 3; 99; 99; 5802; 8192; 85; 6; 900; 9000; Intimate Bench; An elegant bench that exudes nobility.
2321; 0; 5; 3; 99; 99; 5803; 8192; 86; 6; 900; 9000; Intimate Bed; A stunningly elegant bed that still manages to be comfortable.
2322; 0; 5; 3; 99; 99; 5804; 8192; 87; 6; 900; 9000; Intimate Table; A wooden table brimming with elegance.
2323; 0; 5; 3; 99; 99; 5805; 8192; 88; 6; 900; 9000; Intimate Chairs; Elegant chairs that ooze with refinement.
2324; 0; 5; 3; 99; 99; 5806; 8192; 100; 6; 900; 9000; Steaming Hot Pot; A hot pot filled with various ingredients to create a heart-warming broth.
2325; 0; 5; 3; 99; 99; 5807; 8192; 120; 6; 900; 9000; Intimate Chest; A chest that exudes elegance.
2326; 0; 5; 3; 99; 99; 5808; 8192; 90; 6; 900; 9000; Felyne Daruma (Red); A daruma made to look like a Felyne, right down to the ears.
2327; 0; 5; 3; 99; 99; 5809; 8192; 90; 6; 900; 9000; Felyne Daruma (Gold); A daruma made to look like a Felyne, right down to the ears. Shines with a golden sheen.
2328; 0; 5; 3; 99; 99; 5810; 8192; 90; 6; 900; 9000; Lucky Felyne; A cute lucky cat statue modeled after a Felyne.
2329; 0; 5; 3; 99; 99; 5811; 8192; 90; 6; 900; 9000; Lucky Melynx; A cute lucky cat statue modeled after a Melynx.
2330; 0; 5; 3; 99; 99; 5812; 8192; 90; 6; 900; 9000; Gourds; Two gourds with a cute pawprint design. They're said to bring good luck!
2331; 0; 5; 3; 99; 99; 5813; 8192; 90; 6; 900; 9000; Mini Throw Pillows; A trio of mini throw pillows.
2332; 0; 5; 3; 99; 99; 5814; 8192; 99; 6; 900; 9000; Third Fleet Master Painting; The Third Fleet Master's portrait, drawn in a peculiar fashion.
2333; 0; 5; 3; 99; 99; 5815; 8192; 99; 6; 900; 9000; Folding Fan; A simple, white folding fan.
2334; 0; 5; 3; 99; 99; 5816; 8192; 99; 6; 900; 9000; Folding Fan (Gold); A folding fan that shines a beautiful dazzling gold color.
2335; 0; 5; 3; 99; 99; 5817; 8192; 99; 6; 900; 9000; Folding Fan (Pink); An elegant folding fan with a light blossom pattern.
2336; 0; 5; 3; 99; 99; 5818; 8192; 87; 6; 900; 9000; Intimate Long Desk; A long, elegant desk that exudes nobility.
2337; 0; 5; 3; 99; 99; 5819; 8192; 120; 6; 900; 9000; Intimate Dresser; A dresser that commands attention with its nobility.
2338; 0; 5; 3; 99; 99; 5820; 8192; 91; 6; 900; 9000; Intimate Lights; A warm light that was built from bamboo.
2339; 0; 5; 3; 99; 99; 5821; 8192; 99; 6; 900; 9000; Hanging Scroll (Hunt); A hanging scroll with the word \"hunt\" written in a foreign language.
2340; 0; 5; 3; 99; 99; 5822; 8192; 99; 6; 900; 9000; Hanging Scroll (Boaboa); A painting of two peaceful Boaboa.
2341; 0; 5; 3; 99; 99; 5823; 8192; 99; 6; 900; 9000; Hanging Scroll (Slogan); A hanging scroll with the word \"Absolute Power\" written in a foreign language.
2342; 0; 5; 3; 99; 99; 5824; 8192; 99; 6; 900; 9000; Hanging Scroll (Water Oil); A hanging scroll depicting the New World. Created in water ink.
2343; 0; 5; 3; 99; 99; 5825; 8192; 99; 6; 900; 9000; New World Painting; A portrait of the New World, drawn in a peculiar fashion.
2344; 0; 5; 3; 99; 99; 5826; 8192; 119; 6; 900; 9000; Woven Mats (1F); Mats with a simple design that bring inner peace.
2345; 0; 5; 3; 99; 99; 5827; 8192; 119; 6; 900; 9000; Woven Mats (2F); Mats with a simple design that bring inner peace.
2346; 0; 5; 3; 99; 99; 5828; 8192; 90; 6; 900; 9000; Decorative Sword; A brilliant sword that features a beautiful folding screen and scabbard.
2347; 0; 5; 3; 99; 99; 5829; 8192; 90; 6; 900; 9000; Arranged Flowers; A beautiful arrangement of flowers set in front of an elegant folding screen.
2348; 0; 5; 3; 99; 99; 5830; 8192; 159; 4; 900; 9000; The Comforts of Home; Monster Hunter World: Iceborne - Room Theme (Seliana)
2349; 0; 5; 3; 99; 99; 5831; 8192; 159; 4; 900; 9000; Preparing for the Journey - Living Quarters; Monster Hunter: World - Room Theme (Living Quarters)
2350; 0; 5; 3; 99; 99; 5832; 8192; 159; 4; 900; 9000; Dreams of Tomorrow - Private Quarters; Monster Hunter: World - Room Theme (Private Quarters)
2351; 0; 5; 3; 99; 99; 5833; 8192; 159; 4; 900; 9000; Gorgeous Days - Private Suite; Monster Hunter: World - Room Theme (Private Suite)
2352; 0; 5; 3; 99; 99; 5834; 8192; 159; 4; 900; 9000; A Brand New Day; Monster Hunter - Kokoto Village Theme
2353; 0; 5; 3; 99; 99; 5835; 8192; 159; 4; 900; 9000; The Gracious Villagers; Monster Hunter 2 - Jumbo Village Theme
2354; 0; 5; 3; 99; 99; 5836; 8192; 159; 4; 900; 9000; Moga on the Sea; Monster Hunter 3 - Moga Village Theme
2355; 0; 5; 3; 99; 99; 5837; 8192; 159; 4; 900; 9000; Harbor of the Sun - Val Habar; Monster Hunter 4 Ultimate - Val Habar Theme
2356; 0; 5; 3; 99; 99; 5838; 8192; 159; 4; 900; 9000; Proof of a Hero - Monster Hunter: World Version; Monster Hunter: World - Background Theme
2357; 0; 5; 3; 99; 99; 5839; 8192; 159; 4; 900; 9000; Guidance; Monster Hunter: World - Background Theme
2358; 0; 5; 3; 99; 99; 5840; 8192; 159; 4; 900; 9000; Pride of a Nameless Hunter; Monster Hunter: World - Background Theme
2359; 0; 5; 3; 99; 99; 5841; 8192; 159; 4; 900; 9000; Succession of Light; Monster Hunter World: Iceborne - Background Theme
2360; 0; 5; 3; 99; 99; 5842; 8192; 159; 4; 900; 9000; Tales Spun through Song; Monster Hunter World: Iceborne - Background Theme
2361; 0; 5; 3; 99; 99; 5843; 8192; 159; 4; 900; 9000; Saudade; Raccoon City Collaboration - Ending Theme
2362; 0; 5; 3; 99; 99; 5844; 8192; 159; 4; 900; 9000; Save Room; Raccoon City Collaboration - Save Room Theme Plays one time upon entering room.
2363; 0; 5; 3; 99; 99; 5845; 8192; 159; 4; 900; 9000; Black Impact; Raccoon City Collaboration - Tyrant Battle Theme
2364; 0; 5; 3; 99; 99; 5846; 8192; 159; 4; 900; 9000; A Day in the Town; Monster Hunter - Minegarde Theme
2365; 0; 5; 3; 99; 99; 5847; 8192; 159; 4; 900; 9000; Bustlin' Dundorma; Monster Hunter 2 - Dundorma Theme
2366; 0; 5; 3; 99; 99; 5848; 8192; 159; 4; 900; 9000; Great Desert Outpost, Loc Lac; Monster Hunter 3 - Loc Lac Theme
2367; 0; 5; 3; 99; 99; 5849; 8192; 159; 4; 900; 9000; The Lovely Feast; Monster Hunter 4 Ultimate - Gathering Hall Theme
2368; 0; 5; 3; 99; 99; 5850; 8192; 159; 4; 900; 9000; Savage of the Ancient Forest; Monster Hunter: World - Anjanath Battle Theme
2369; 0; 5; 3; 99; 99; 5851; 8192; 159; 4; 900; 9000; Beast with Fire Upon its Back - Zorah Magdaros; Monster Hunter: World - Zorah Magdaros Battle Theme
2370; 0; 5; 3; 99; 99; 5852; 8192; 159; 4; 900; 9000; Even Elder Dragons Tremble - Nergigante; Monster Hunter: World - Nergigante Battle Theme
2371; 0; 5; 3; 99; 99; 5853; 8192; 159; 4; 900; 9000; The Shadow Upon the Tempest - Kushala Daora (World Version); Monster Hunter: World - Kushala Daora Battle Theme
2372; 0; 5; 3; 99; 99; 5854; 8192; 159; 4; 900; 9000; Ruler of the Flame - Teostra (World Version); Monster Hunter: World - Teostra Battle Theme
2373; 0; 5; 3; 99; 99; 5855; 8192; 159; 4; 900; 9000; Keeper of Hades - Vaal Hazak; Monster Hunter: World - Vaal Hazak Battle Theme
2374; 0; 5; 3; 99; 99; 5856; 8192; 159; 4; 900; 9000; The Invading Tyrant - Bazelgeuse; Monster Hunter: World - Bazelgeuse Battle Theme
2375; 0; 5; 3; 99; 99; 5857; 8192; 159; 4; 900; 9000; Guiding Lamp to the Otherworld; Monster Hunter: World - Xeno'jiiva Battle Theme 1
2376; 0; 5; 3; 99; 99; 5858; 8192; 159; 4; 900; 9000; How Life Springs Anew; Monster Hunter: World - Xeno'jiiva Battle Theme 2
2377; 0; 5; 3; 99; 99; 5859; 8192; 159; 4; 900; 9000; Demonic Glutton - Deviljho: World Version; Monster Hunter: World - Deviljho Battle Theme
2378; 0; 5; 3; 99; 99; 5860; 8192; 159; 4; 900; 9000; The Brilliance that Rules the Everstream - Kulve Taroth: Confrontation; Monster Hunter: World - Kulve Taroth Battle Theme 1
2379; 0; 5; 3; 99; 99; 5861; 8192; 159; 4; 900; 9000; The Brilliance that Rules the Everstream - Kulve Taroth: Transformation; Monster Hunter: World - Kulve Taroth Battle Theme 2
2380; 0; 5; 3; 99; 99; 5862; 8192; 159; 4; 900; 9000; The Brilliance that Rules the Everstream - Kulve Taroth: Tremor; Monster Hunter: World - Kulve Taroth Battle Theme 3
2381; 0; 5; 3; 99; 99; 5863; 8192; 159; 4; 900; 9000; Empress of the Flame - Lunastra: World Version; Monster Hunter: World - Lunastra Battle Theme
2382; 0; 5; 3; 99; 99; 5864; 8192; 159; 4; 900; 9000; From the Rumblings Come a Song; Monster Hunter World: Iceborne - Shara Ishvalda Battle Theme 1
2383; 0; 5; 3; 99; 99; 5865; 8192; 159; 4; 900; 9000; A Single Bloom in an Eternity; Monster Hunter World: Iceborne - Shara Ishvalda Battle Theme 2
2384; 0; 5; 3; 99; 99; 5866; 8192; 159; 4; 900; 9000; The Beast Bares Its Fangs - Tigrex: World Version; Monster Hunter World: Iceborne - Tigrex Battle Theme
2385; 0; 5; 3; 99; 99; 5867; 8192; 159; 4; 900; 9000; The Scorching Blade - Glavenus: World Version; Monster Hunter World: Iceborne - Glavenus Battle Theme
2386; 0; 5; 3; 99; 99; 5868; 8192; 159; 4; 900; 9000; Brutish Indigo - Brachydios: World Version; Monster Hunter World: Iceborne - Brachydios Battle Theme
2387; 0; 5; 3; 99; 99; 5869; 8192; 159; 4; 900; 9000; Splendiferous Silver Sovereign - Velkhana; Monster Hunter World: Iceborne - Velkhana Battle Theme
2388; 0; 5; 3; 99; 99; 5870; 8192; 159; 4; 900; 9000; Golden Mane - Rajang: World Version; Monster Hunter World: Iceborne - Rajang Battle Theme
2389; 0; 5; 3; 99; 99; 5871; 8192; 159; 4; 900; 9000; Proof of a Hero: Sebastian Schwartz Remix; Monster Hunter Series main theme remix from the album Monster Hunter Disco Remix
2390; 0; 5; 3; 99; 99; 5872; 8192; 159; 4; 900; 9000; The Merry Band: The Sound Room Remix; Monster Hunter 2 - Dundorma Theme remix from the album Monster Hunter Disco Remix
2391; 0; 5; 3; 99; 99; 5873; 8192; 159; 4; 900; 9000; Spark of Blue - Zinogre: Sebastian Schwartz Remix; Monster Hunter Portable 3rd Zinogre Battle Theme remix from Monster Hunter Disco Remix
2392; 0; 5; 3; 99; 99; 5874; 8192; 159; 4; 900; 9000; Brutish Indigo - Brachydios: The Sound Room Remix; Monster Hunter 3 Ultimate Brachydios Battle Theme remix from Monster Hunter Disco Remix
2393; 0; 5; 3; 99; 99; 5875; 8192; 159; 4; 900; 9000; To The Ones With Life: The Sound Room Remix; Monster Hunter 3 main theme remix from Monster Hunter Disco Remix
2394; 0; 5; 3; 99; 99; 5876; 8192; 159; 4; 900; 9000; Barley Field Walkway; Monster Hunter 3 - Loc Lac Tavern Theme
2395; 0; 5; 3; 99; 99; 5877; 8192; 159; 4; 900; 9000; Hunter of the Violent Sands; Monster Hunter 3 - Loc Lac Tavern Theme
2396; 0; 5; 3; 99; 99; 5878; 8192; 159; 4; 900; 9000; Cazador Del Monstruo; Monster Hunter 3 - Loc Lac Tavern Theme
2397; 0; 5; 3; 99; 99; 5879; 8192; 159; 4; 900; 9000; Gather Up, Everyone! ~ Sunsnug Isle; Monster Hunter 4 - Sunsnug Isle Theme
2398; 0; 5; 3; 99; 99; 5880; 8192; 159; 4; 900; 9000; Red Glare in the Darkness - Nargacuga: World Version; Monster Hunter World: Iceborne - Nargacuga Battle Theme
2399; 0; 5; 3; 99; 99; 5881; 8192; 159; 4; 900; 9000; Spark of Blue - Zinogre: World Version; Monster Hunter World: Iceborne - Zinogre Battle Theme
2400; 0; 5; 3; 99; 99; 5882; 8192; 159; 4; 900; 9000; The Howling Lone Wolf - Yian Garuga: World Version; Monster Hunter World: Iceborne - Yian Garuga Battle Theme
2401; 0; 5; 3; 99; 99; 5883; 8192; 159; 4; 900; 9000; Morning Star of the Dark Tide - Namielle; Monster Hunter World: Iceborne - Namielle Battle Theme
2402; 0; 5; 3; 99; 99; 5884; 8192; 159; 4; 900; 9000; World's End - Arch-Tempered Nergigante; Monster Hunter: World - Arch-tempered Nergigante Battle Theme
2403; 0; 5; 3; 99; 99; 5885; 8192; 159; 4; 900; 9000; Brutish Indigo Rages; Monster Hunter World: Iceborne - Raging Brachydios Battle Theme
2404; 0; 5; 3; 99; 99; 5886; 8192; 159; 4; 900; 9000; The Emperor Emerges From Under the Veil; Monster Hunter World: Iceborne - Safi'jiiva Battle Theme 1
2405; 0; 5; 3; 99; 99; 5887; 8192; 159; 4; 900; 9000; For the Emperor's Amusement; Monster Hunter World: Iceborne - Safi'jiiva Battle Theme 2
2406; 0; 5; 3; 99; 99; 5888; 8192; 159; 4; 900; 9000; Proof of a Hero (MH Swing); Monster Hunter Series Main Theme - Arrangement Monster Hunter Swing
2407; 0; 5; 3; 99; 99; 5889; 8192; 159; 4; 900; 9000; Ruler of the Flame - Teostra (MH Swing); Teostra Battle Theme - Arrangement Monster Hunter Swing
2408; 0; 5; 3; 99; 99; 5890; 8192; 86; 6; 900; 9000; Splendid Bed; A unique bed decorated in gold, and perfect for a snooze.
2409; 0; 5; 3; 99; 99; 5891; 8192; 100; 6; 900; 9000; Towering Desserts; A colossal cake and dessert spread that's the desire of any sweets-lover.
2410; 0; 5; 3; 99; 99; 5892; 8192; 90; 6; 900; 9000; Melynx Doll; A simple Melynx Doll.
2411; 0; 5; 3; 99; 99; 5893; 8192; 90; 6; 900; 9000; Splendid Silver Pot; An expensive pot created from pure silver.
2412; 0; 5; 3; 99; 99; 5894; 8192; 90; 6; 900; 9000; Splendid Gold Pot; An expensive pot created from gold.
2413; 0; 5; 3; 99; 99; 5895; 8192; 90; 6; 900; 9000; Plum Flower Pot; A vivid plum blossom that's a bit fickle about where it's planted. (Holiday Joy decor)
2414; 0; 5; 3; 99; 99; 5896; 8192; 90; 6; 900; 9000; Decorative Tree; Decorative branches that have an energy and cuteness about them. (Holiday Joy decor)
2415; 0; 5; 3; 99; 99; 5897; 8192; 90; 6; 900; 9000; Flower Decoration (Small); An assortment of splendid flowers in a small flower pot.
2416; 0; 5; 3; 99; 99; 5898; 8192; 90; 6; 900; 9000; Flower Decoration (Large); An assortment of splendid flowers in a large flower pot.
2417; 0; 5; 3; 99; 99; 5899; 8192; 90; 6; 900; 9000; Tropical Planting; Potted plants said to have been raised in a warm region. (Sizzling Spice decor)
2418; 0; 5; 3; 99; 99; 5900; 8192; 90; 6; 900; 9000; Fun Fright Pumpkins; A slightly eerie pumpkin sitting atop a pile of pumpkins. (Fun Fright decor)
2419; 0; 5; 3; 99; 99; 5901; 8192; 90; 6; 900; 9000; Model Fifth Fleet Ship; An elaborate model of a Fifth Fleet ship.
2420; 0; 5; 3; 99; 99; 5902; 8192; 90; 6; 900; 9000; Model Modified Ship; A model of a ship modified to repel Zorah Magdaros.
2421; 0; 5; 3; 99; 99; 5903; 8192; 90; 6; 900; 9000; Model Research Base; A model of the Research Base. The intricate details are the work of an expert craftsman.
2422; 0; 5; 3; 99; 99; 5904; 8192; 90; 6; 900; 9000; Model Base Camp; A model of a hunter's base camp. The intricate details are the work of an expert craftsman.
2423; 0; 5; 3; 99; 99; 5905; 8192; 90; 6; 900; 9000; Graceful Tea Set; A tea set full of grace.
2424; 0; 5; 3; 99; 99; 5906; 8192; 90; 6; 900; 9000; Dark Pot; A dark-colored pot with red patterns. (Sizzling Spice decor)
2425; 0; 5; 3; 99; 99; 5907; 8192; 90; 6; 900; 9000; Earth Tone Pot; A pot decorated with patterns in earthy colors. (Sizzling Spice decor)
2426; 0; 5; 3; 99; 99; 5908; 8192; 90; 6; 900; 9000; Rathalos Mask; A mask fashioned after a Rathalos's face. (Sizzling Spice decor)
2427; 0; 5; 3; 99; 99; 5909; 8192; 90; 6; 900; 9000; Rathian Mask; A mask fashioned after a Rathian's face. (Sizzling Spice decor)
2428; 0; 5; 3; 99; 99; 5910; 8192; 90; 6; 900; 9000; Kulu-Ya-Ku Mask; A mask fashioned after a Kulu-Ya-Ku's face. (Sizzling Spice decor)
2429; 0; 5; 3; 99; 99; 5911; 8192; 90; 6; 900; 9000; Ghostly Fun Fright Ornament; A scary decoration fashioned after a ghost. (Fun Fright decor)
2430; 0; 5; 3; 99; 99; 5912; 8192; 90; 6; 900; 9000; Felyne Balloon; A cute hanging balloon that looks like a Felyne. (Grand Appreciation decor)
2431; 0; 5; 3; 99; 99; 5913; 8192; 90; 6; 900; 9000; Grimalkyne Balloon (White); A cute hanging balloon that looks like a Grimalkyne. (Grand Appreciation decor)
2432; 0; 5; 3; 99; 99; 5914; 8192; 90; 6; 900; 9000; Grimalkyne Balloon (Black); A cute hanging balloon that looks like a Grimalkyne. (Grand Appreciation decor)
2433; 0; 5; 3; 99; 99; 5915; 8192; 90; 6; 900; 9000; Gajalaka Balloon; A cute hanging balloon that looks like a Gajalaka. (Grand Appreciation decor)
2434; 0; 5; 3; 99; 99; 5916; 8192; 90; 6; 900; 9000; Hanging Rathalos Mask; A hanging mask fashioned after a Rathalos's face. (Sizzling Spice decor)
2435; 0; 5; 3; 99; 99; 5917; 8192; 90; 6; 900; 9000; Hanging Rathian Mask; A hanging mask fashioned after a Rathian's face. (Sizzling Spice decor)
2436; 0; 5; 3; 99; 99; 5918; 8192; 90; 6; 900; 9000; Hanging Kulu-Ya-Ku Mask; A hanging mask fashioned after a Kulu-Ya-Ku's face. (Sizzling Spice decor)
2437; 0; 5; 3; 99; 99; 5919; 8192; 99; 6; 900; 9000; Palico Portraits 2; Heart-warming paintings of Felynes and Poogie.
2438; 0; 5; 3; 99; 99; 5920; 8192; 99; 6; 900; 9000; Palico Portraits 3; Portrait of two Palicoes wearing some cutesy gear.
2439; 0; 5; 3; 99; 99; 5921; 8192; 99; 6; 900; 9000; Palico Portraits 4; Portrait of a Palico, taking it easy.
2440; 0; 5; 3; 99; 99; 5922; 8192; 99; 6; 900; 9000; Break Time Sketch; A painting of a hunter preparing a meal. It seems something's been enticed by the appetizing aroma!
2441; 0; 5; 3; 99; 99; 5923; 8192; 99; 6; 900; 9000; Ancient Forest Flora Painting; The vitality of the Ancient Forest's vegetation captured in a still painting.
